from,to,lat_from,lon_from,lat_to,lon_to,traffic_score,event_multiplier,weather_multiplier
Kalpana Square,Airport Road,20.28824811096948,85.8129007321594,20.260853543408302,85.82426360611395,1.0,1.12,1.1
Jaydev Vihar,Khandagiri,20.27309140294727,85.77708090550064,20.274946494502856,85.80261515184613,1.0,1.05,1.1
Jaydev Vihar,Master Canteen,20.325239640800756,85.84263525895707,20.36808420353681,85.80802176659806,0.8545454545454545,1.12,1.2
Airport Road,Khandagiri,20.290524359611045,85.81580946331019,20.23111902355385,85.82806552875473,1.0,1.0,1.2
Khandagiri,Khandagiri,20.232902573441635,85.84726455494862,20.2374466913277,85.77630441241782,1.0,1.0,1.1
Airport Road,Airport Road,20.372342672462295,85.83859632411385,20.294126735899916,85.87009623850558,1.0,1.1,1.0
Master Canteen,Kalpana Square,20.268805204206558,85.83667345224212,20.34638984786597,85.77709682209392,0.290909090909091,1.0,1.1
Master Canteen,Master Canteen,20.371604563260778,85.79132035719994,20.2809214810454,85.79215836113286,0.49090909090909096,1.0,1.05
Kalpana Square,Jaydev Vihar,20.366884423958908,85.8105418555635,20.321065370319964,85.8649141376462,0.5454545454545454,1.0,1.05
Khandagiri,Master Canteen,20.341977592562458,85.85367101675496,20.277740748119548,85.8564167175788,0.6545454545454545,1.11,1.05
Khandagiri,Airport Road,20.250739825004693,85.77547201714046,20.247834434476903,85.80236411433206,0.07272727272727275,1.0,1.05
Kalpana Square,Rasulgarh,20.262336830650376,85.8434937524886,20.337511230568133,85.83567495165501,0.6545454545454545,1.0,1.05
Jaydev Vihar,Airport Road,20.243373222209566,85.83818411454884,20.31254317802555,85.87372807537632,0.25454545454545463,1.25,1.05
Airport Road,Khandagiri,20.230468379510363,85.86977062985515,20.371661982110382,85.84927209292692,0.6000000000000001,1.0,1.05
Airport Road,Kalpana Square,20.379637162741457,85.80097640719801,20.317676507891154,85.77592658141019,0.8909090909090909,1.12,1.0
Airport Road,Jaydev Vihar,20.27379144150223,85.8322634543943,20.265656063718737,85.77668164501696,0.7818181818181817,1.22,1.05
Rasulgarh,Kalpana Square,20.315678807137058,85.82639094725143,20.29045349624199,85.85289786759685,0.709090909090909,1.22,1.2
Kalpana Square,Jaydev Vihar,20.300041270741396,85.87583891942452,20.235386059103828,85.85081128203493,1.0,1.07,1.0
Khandagiri,Master Canteen,20.339825077159364,85.78083417382246,20.25499032053351,85.83549350572203,0.3090909090909091,1.0,1.05
Master Canteen,Rasulgarh,20.369729501497407,85.7842220315074,20.344622383842047,85.83485832622013,0.4363636363636363,1.0,1.1
Kalpana Square,Rasulgarh,20.373281694814537,85.80457049425347,20.250857487973175,85.78464925421886,1.0,1.0,1.05
Rasulgarh,Rasulgarh,20.285617356738545,85.85203375914124,20.328172948868456,85.79138783602468,0.709090909090909,1.0,1.05
Rasulgarh,Rasulgarh,20.340177353054923,85.86824721559324,20.361531664519564,85.791084363029,0.5454545454545454,1.1400000000000001,1.1
Jaydev Vihar,Khandagiri,20.309421176731025,85.80860658146433,20.26557394298048,85.81241064987019,0.6727272727272726,1.0,1.05
Master Canteen,Jaydev Vihar,20.28963959424103,85.78206812459032,20.271310965936646,85.84488698780315,0.6727272727272726,1.09,1.1
Khandagiri,Kalpana Square,20.270861175467374,85.84687272773964,20.26079598713631,85.82216467177837,0.7272727272727273,1.0,1.05
Master Canteen,Jaydev Vihar,20.309619706404987,85.8488284797019,20.36747166700782,85.8548655655783,0.49090909090909096,1.0,1.2
Khandagiri,Khandagiri,20.306279122378974,85.85844576584742,20.257609267424716,85.84866848613363,0.6909090909090909,1.0,1.0
Rasulgarh,Jaydev Vihar,20.334378977688715,85.84362458905962,20.365869294711576,85.79879974094706,0.1454545454545455,1.0,1.0
Khandagiri,Airport Road,20.34061711476796,85.81968136895959,20.23872982358633,85.84289067025144,0.9636363636363636,1.1,1.05
Master Canteen,Airport Road,20.36135967494491,85.79941668728495,20.30445092612259,85.85914091113895,0.509090909090909,1.0,1.05
Jaydev Vihar,Jaydev Vihar,20.309646549393484,85.77323614397673,20.372350135215605,85.7815370233797,1.0,1.0,1.0
Master Canteen,Jaydev Vihar,20.24108052710668,85.77738601236287,20.356914727722067,85.84995186540604,0.8181818181818181,1.0,1.2
Rasulgarh,Jaydev Vihar,20.232975792741225,85.84671646850727,20.254499499850148,85.82689445274589,0.9454545454545453,1.22,1.0
Kalpana Square,Airport Road,20.252228823071846,85.85591396429321,20.252029492062416,85.81338204398963,0.19999999999999996,1.0,1.0
Jaydev Vihar,Airport Road,20.278932112841908,85.85609732854704,20.361892790745024,85.86866561489839,0.6909090909090909,1.0,1.05
Airport Road,Rasulgarh,20.29345691950697,85.86491212361591,20.290025813080884,85.79118888451517,0.6545454545454545,1.08,1.05
Rasulgarh,Rasulgarh,20.364154742902592,85.82884285343287,20.31524590047411,85.81553723353265,0.6181818181818182,1.0,1.1
Rasulgarh,Kalpana Square,20.290905393520344,85.77962266833575,20.299531221451822,85.81991939075519,0.19999999999999996,1.0,1.05
Rasulgarh,Kalpana Square,20.27174494007575,85.83330236352106,20.31781362214848,85.87325168978194,0.6545454545454545,1.09,1.2
Khandagiri,Khandagiri,20.34205098014617,85.85075612710246,20.263489291860573,85.80721991306947,0.9818181818181817,1.0,1.2
Khandagiri,Jaydev Vihar,20.321654584799425,85.82657037484755,20.35107620306163,85.86918305962197,0.6181818181818182,1.0,1.05
Jaydev Vihar,Jaydev Vihar,20.30608080883445,85.82422303418481,20.294106896948996,85.81224314661297,0.2727272727272727,1.0,1.05
Jaydev Vihar,Master Canteen,20.270386117423193,85.84213926214561,20.286638148040097,85.85877935891062,0.38181818181818183,1.25,1.05
Khandagiri,Kalpana Square,20.242569583176063,85.82142111399834,20.349106269525606,85.86393174046961,1.0,1.28,1.1
Kalpana Square,Jaydev Vihar,20.367401279522124,85.87556314096591,20.364780002336815,85.84235893770382,0.3272727272727274,1.07,1.05
Jaydev Vihar,Kalpana Square,20.24302279751593,85.78144751544785,20.24849640090564,85.78248957287927,1.0,1.06,1.1
Jaydev Vihar,Khandagiri,20.35215256519761,85.81657558390289,20.298218910371375,85.87089436638183,0.3090909090909091,1.0,1.05
Kalpana Square,Rasulgarh,20.28778966203985,85.83914020231997,20.326528335098573,85.82587883097014,0.5818181818181818,1.1,1.05
Airport Road,Jaydev Vihar,20.36554370779353,85.78331544552935,20.23383194444963,85.82318224844252,0.36363636363636354,1.0,1.05
Airport Road,Airport Road,20.349020800598,85.81256069165181,20.242499220695468,85.78682286415732,0.3090909090909091,1.0,1.0
Khandagiri,Kalpana Square,20.366682249250466,85.7932754563096,20.313610073285453,85.80942795824593,0.9454545454545453,1.17,1.05
Airport Road,Kalpana Square,20.359618367569883,85.82144955163312,20.26575257768247,85.77287239046204,1.0,1.17,1.1
Master Canteen,Master Canteen,20.28713393916998,85.78493676059642,20.301174141938596,85.87849111004275,0.7272727272727273,1.3,1.05
Airport Road,Jaydev Vihar,20.338747321496268,85.86649125242494,20.293414914042696,85.83114218868403,0.5636363636363637,1.0,1.05
Master Canteen,Rasulgarh,20.35155975466499,85.81825663023236,20.299802175254776,85.82578399184881,1.0,1.1,1.2
Khandagiri,Khandagiri,20.232048241936887,85.79665724098874,20.2996997491514,85.83398170097358,0.7818181818181817,1.0,1.2
Master Canteen,Master Canteen,20.235301602363986,85.85157410236366,20.316424574291183,85.80204868089633,0.3999999999999999,1.0,1.05
Kalpana Square,Airport Road,20.290666741158383,85.85326625685218,20.24344596720469,85.83991628708222,0.8181818181818181,1.0,1.05
Khandagiri,Rasulgarh,20.299177429394103,85.82289816156118,20.375944365170177,85.797732358116,0.709090909090909,1.0,1.0
Master Canteen,Khandagiri,20.25895455651788,85.84276855480996,20.35803167083284,85.81892237968431,0.290909090909091,1.15,1.05
Master Canteen,Rasulgarh,20.272793100216305,85.78022386582036,20.24433202372836,85.78027712597111,0.018181818181818188,1.0,1.0
Jaydev Vihar,Jaydev Vihar,20.306290555177817,85.80427920776032,20.328235681006575,85.85351543546368,0.5454545454545454,1.12,1.05
Airport Road,Airport Road,20.24788255668425,85.81816563037403,20.30643317794734,85.77721844501724,0.47272727272727266,1.22,1.05
Jaydev Vihar,Rasulgarh,20.358996730054653,85.86931319912381,20.245927227010164,85.85144714992333,0.36363636363636354,1.06,1.0
Kalpana Square,Kalpana Square,20.267145485927486,85.82861499327196,20.239604044056858,85.82149852426437,0.07272727272727275,1.0,1.05
Jaydev Vihar,Khandagiri,20.25961394044343,85.78286039230693,20.29233840993277,85.87491471700321,0.509090909090909,1.0,1.1
Jaydev Vihar,Jaydev Vihar,20.34239375597931,85.86026946758655,20.244842764587855,85.79615040630293,0.7454545454545454,1.0,1.2
Rasulgarh,Kalpana Square,20.28900704980537,85.79320077190874,20.336184163170504,85.87211116701161,0.8,1.1400000000000001,1.0
Rasulgarh,Master Canteen,20.267608226177543,85.87324345840118,20.30778252054246,85.78443303016125,0.36363636363636354,1.23,1.05
Kalpana Square,Khandagiri,20.293818245545502,85.81896101048868,20.260340112408436,85.84422908867026,0.38181818181818183,1.0,1.05
Jaydev Vihar,Airport Road,20.357287198678197,85.80176713023063,20.361660902439993,85.8558828716602,0.6909090909090909,1.2,1.2
Khandagiri,Rasulgarh,20.371845076181252,85.80396313104278,20.345595264545132,85.86417699593596,0.12727272727272732,1.0,1.05
Khandagiri,Airport Road,20.245282609268422,85.77302070772404,20.313526139947992,85.81819906082339,0.7272727272727273,1.0,1.1
Kalpana Square,Master Canteen,20.258503109889812,85.83341492890601,20.244534151035563,85.81598260596667,1.0,1.05,1.05
Jaydev Vihar,Airport Road,20.252059901601065,85.78899681350839,20.319702602007094,85.86849149538081,0.6727272727272726,1.0,1.2
Khandagiri,Master Canteen,20.29567514061319,85.86677946327643,20.330470560881782,85.84101384021491,1.0,1.13,1.2
Airport Road,Khandagiri,20.27249037682889,85.82270763552818,20.279439803642468,85.85276265666755,0.6000000000000001,1.1400000000000001,1.05
Master Canteen,Kalpana Square,20.29893063676495,85.8770098793383,20.289815078460045,85.82951093478313,0.8181818181818181,1.12,1.05
Khandagiri,Airport Road,20.26466649771411,85.77936386495621,20.298653641647682,85.85523814268777,0.38181818181818183,1.0,1.05
Rasulgarh,Jaydev Vihar,20.291429155624066,85.82573412289887,20.233847124857316,85.85984289583664,0.5636363636363637,1.0,1.2
Rasulgarh,Kalpana Square,20.337813268218856,85.79589055178148,20.32936685993308,85.80919129691944,1.0,1.23,1.2
Rasulgarh,Rasulgarh,20.23561520528559,85.87948983350624,20.361043880339345,85.79114882971463,0.709090909090909,1.22,1.0
Rasulgarh,Kalpana Square,20.355227037089882,85.770103222441,20.312380233520937,85.82447587157559,0.9272727272727272,1.0,1.2
Jaydev Vihar,Airport Road,20.320640833017674,85.8172831504776,20.23552654751448,85.85825469513883,0.6000000000000001,1.0,1.05
Airport Road,Master Canteen,20.346458428330493,85.78803025828864,20.28225671290454,85.7782867321519,0.4545454545454546,1.0,1.05
Kalpana Square,Kalpana Square,20.29981790866075,85.82172934765727,20.289719677479177,85.86360658325572,0.6363636363636365,1.0,1.05
Jaydev Vihar,Khandagiri,20.31459624405711,85.79036357855806,20.234725767705154,85.8316494980898,0.5454545454545454,1.0,1.05
Kalpana Square,Jaydev Vihar,20.23261214955511,85.8325191580759,20.289832508824166,85.7872393340042,0.8,1.0,1.1
Kalpana Square,Master Canteen,20.231139613424403,85.77832973365811,20.31114251875979,85.87962623419595,0.6000000000000001,1.1400000000000001,1.0
Jaydev Vihar,Khandagiri,20.29318139528977,85.87245607770295,20.277097477134692,85.77419405930604,0.8363636363636364,1.12,1.05
Rasulgarh,Jaydev Vihar,20.368573003541254,85.78265433531914,20.30173959588215,85.80582059655791,0.709090909090909,1.0,1.1
Kalpana Square,Khandagiri,20.302010307333784,85.87262982814836,20.237941646631285,85.83644906990058,0.6000000000000001,1.0,1.05
Rasulgarh,Airport Road,20.36559657531645,85.83436575144586,20.36725158516347,85.80213081738854,1.0,1.28,1.0
Master Canteen,Rasulgarh,20.33004010383986,85.86921859755952,20.2454904410322,85.85174254868053,0.709090909090909,1.0,1.1
Master Canteen,Jaydev Vihar,20.273233766939416,85.82233125320265,20.280020530831628,85.86493323389556,0.7454545454545454,1.0,1.05
Jaydev Vihar,Khandagiri,20.301998623762813,85.80882598283732,20.297213832315478,85.84626021863289,0.7272727272727273,1.23,1.2
Master Canteen,Jaydev Vihar,20.257277703226453,85.8226956985039,20.30326828568568,85.83747938178801,0.9090909090909092,1.0,1.2
Khandagiri,Airport Road,20.311610331360622,85.79255810870976,20.232770026244154,85.7971545380609,0.4545454545454546,1.0,1.05
Master Canteen,Khandagiri,20.34905373674742,85.78619328750489,20.254096991254354,85.87688430240793,0.290909090909091,1.0,1.05
Rasulgarh,Master Canteen,20.267816893897127,85.81145442126648,20.313173126534238,85.85824969106237,0.6545454545454545,1.18,1.05
Jaydev Vihar,Khandagiri,20.24172290502275,85.8439326366047,20.301811785241235,85.82718839462,0.7272727272727273,1.11,1.05
Khandagiri,Jaydev Vihar,20.255478397241074,85.80538722808626,20.260741285387205,85.83858547250138,0.4545454545454546,1.0,1.0
Airport Road,Rasulgarh,20.31762033533605,85.85990918307039,20.339845891971326,85.8474893988711,0.036363636363636376,1.0,1.0
Airport Road,Khandagiri,20.29276943162998,85.85399751253105,20.32326666886016,85.83988418810328,0.3999999999999999,1.0,1.1
Rasulgarh,Master Canteen,20.313688626052045,85.83920582617422,20.319004421928632,85.77416792408174,0.5636363636363637,1.0,1.1
Jaydev Vihar,Kalpana Square,20.311955593623974,85.85130096481498,20.281844845550815,85.84525398114769,0.6727272727272726,1.0,1.05
Airport Road,Master Canteen,20.283601104617127,85.77822022523594,20.379860583341,85.85369892346161,0.6000000000000001,1.25,1.05
Khandagiri,Khandagiri,20.33335238524493,85.81855044623627,20.250089090607535,85.8487369995742,0.38181818181818183,1.0,1.05
Rasulgarh,Rasulgarh,20.365952557562295,85.77253090809289,20.32585333057851,85.83767515518625,0.8181818181818181,1.0,1.1
Jaydev Vihar,Kalpana Square,20.289606554319604,85.77770997567947,20.36470655978119,85.83005619209295,0.8545454545454545,1.09,1.1
Airport Road,Jaydev Vihar,20.2874142957545,85.81047939480408,20.30642821608676,85.78676427042267,0.3272727272727274,1.0,1.2
Airport Road,Khandagiri,20.24888413900882,85.83207499728623,20.329466788088727,85.80775115876834,0.7818181818181817,1.11,1.05
Jaydev Vihar,Rasulgarh,20.379784608903027,85.85898597708196,20.340500096661817,85.77957727074667,0.8,1.0,1.05
Master Canteen,Rasulgarh,20.337718140060637,85.7789808249346,20.2839925534441,85.82503089843951,0.3272727272727274,1.1,1.05
Jaydev Vihar,Kalpana Square,20.332325184355632,85.87500183500815,20.238498379603787,85.86516020475763,0.5272727272727273,1.0,1.05
Master Canteen,Airport Road,20.33957947975488,85.85880472178789,20.292917226272785,85.79868282601427,0.709090909090909,1.0,1.0
Rasulgarh,Master Canteen,20.280022828375238,85.77754288474249,20.3762240024843,85.8162668099225,0.6363636363636365,1.0,1.05
Master Canteen,Jaydev Vihar,20.323192494851185,85.86773369276229,20.288909484030835,85.7715560956088,1.0,1.12,1.05
Jaydev Vihar,Airport Road,20.345656495238043,85.78302185889278,20.325739523873896,85.79843595822746,0.6363636363636365,1.0,1.1
Airport Road,Master Canteen,20.266151105339468,85.83860786143792,20.231702162644062,85.82483660955701,0.1454545454545455,1.0,1.05
Airport Road,Khandagiri,20.25705308999749,85.84875994479479,20.265495138408312,85.83625008994822,0.5636363636363637,1.0,1.05
Khandagiri,Rasulgarh,20.23759028077,85.77703292621776,20.32479178448174,85.8523347529547,0.8727272727272728,1.0,1.2
Jaydev Vihar,Khandagiri,20.35076690784713,85.87075610530056,20.278220205732286,85.79343327214966,0.7818181818181817,1.24,1.05
Kalpana Square,Khandagiri,20.29672795773539,85.77014289556388,20.23512100015461,85.81228529971186,0.709090909090909,1.08,1.1
Jaydev Vihar,Kalpana Square,20.29771515176046,85.86586668162072,20.242281530043083,85.86341330489722,0.4545454545454546,1.0,1.05
Khandagiri,Jaydev Vihar,20.327732455065494,85.80049849089576,20.356261337601854,85.84707186576577,0.5454545454545454,1.0,1.2
Khandagiri,Airport Road,20.374914565772563,85.7988335855678,20.235254718565685,85.77263156246005,0.6727272727272726,1.05,1.2
Jaydev Vihar,Airport Road,20.361332443393355,85.7860048967084,20.263252779471955,85.79334916573643,1.0,1.0,1.05
Kalpana Square,Khandagiri,20.347690816881155,85.87581063765951,20.33577908153938,85.86587032740744,1.0,1.15,1.0
Khandagiri,Jaydev Vihar,20.372156716066485,85.79506407610853,20.26679583782272,85.87798020684677,0.6363636363636365,1.0,1.0
Jaydev Vihar,Rasulgarh,20.232780551362676,85.85373466557968,20.354464911292904,85.86165607001982,0.38181818181818183,1.0,1.05
Khandagiri,Jaydev Vihar,20.310883311209494,85.84289665014599,20.271778566065823,85.86221563315061,0.5636363636363637,1.19,1.2
Rasulgarh,Airport Road,20.349188373396807,85.84915986130781,20.25048635507649,85.81156815155269,0.4545454545454546,1.0,1.05
Khandagiri,Master Canteen,20.324329234676004,85.86906649353325,20.26111071418442,85.87430823359986,0.5272727272727273,1.0,1.05
Kalpana Square,Kalpana Square,20.287474314579892,85.82874422500792,20.264026404121957,85.85013396161487,0.8727272727272728,1.0,1.2
Master Canteen,Khandagiri,20.298475979068762,85.82398566334902,20.27941848718291,85.82131747087735,1.0,1.2,1.2
Airport Road,Rasulgarh,20.287028377117203,85.81121061372072,20.379346781342562,85.79153459503839,0.8727272727272728,1.08,1.05
Airport Road,Airport Road,20.260029845691996,85.79832365702254,20.346211450725434,85.83153125972294,0.4363636363636363,1.18,1.05
Rasulgarh,Jaydev Vihar,20.303998469540527,85.78841687148278,20.31583637939426,85.85545837958585,0.709090909090909,1.05,1.05
Jaydev Vihar,Rasulgarh,20.365195945400114,85.80273369688788,20.34961080469135,85.80652818487732,0.07272727272727275,1.0,1.0
Rasulgarh,Kalpana Square,20.3006876783714,85.79307110630994,20.29156642710495,85.78700669261839,0.38181818181818183,1.0,1.05
Khandagiri,Jaydev Vihar,20.318193662444163,85.86808350094475,20.327014277634294,85.87146580607168,0.6909090909090909,1.09,1.05
