Date,DayOfWeek,Area,Weather,Festival,AvgTraffic_Area,Traffic_Today,Event,Event_Impact(%),Extra_Time_Minutes,from,to,lat_from,lon_from,lat_to,lon_to,traffic_score,event_multiplier,weather_multiplier,combined_impact_score
2025-06-05,Thursday,Airport Road,Sunny,,70,70,Bad Roads,8,6.4,Airport Road,Master Canteen,20.266392337645275,85.8435745598617,20.23363435315948,85.78037788492523,0.4545454545454546,1.08,1.0,0.49090909090909096
2025-06-10,Tuesday,Airport Road,Rainy,,65,63,,0,0.0,Rasulgarh,Kalpana Square,20.28138202726323,85.79558529628034,20.306831572701938,85.8527030103816,0.3272727272727274,1.0,1.2,0.39272727272727287
2025-04-15,Tuesday,Jaydev Vihar,Cloudy,,90,88,Accident,22,17.6,Kalpana Square,Kalpana Square,20.30628213912737,85.85170468633046,20.346043336117763,85.77229787040432,0.7818181818181817,1.22,1.05,1.001509090909091
2025-08-13,Wednesday,Khandagiri,Sunny,,60,57,,0,0.0,Master Canteen,Khandagiri,20.27853681832992,85.82892538903475,20.363595774493376,85.86383814387086,0.21818181818181825,1.0,1.0,0.21818181818181825
2025-07-27,Sunday,Rasulgarh,Sunny,,80,78,,0,0.0,Khandagiri,Kalpana Square,20.317924137249438,85.78781997441712,20.29677002646357,85.84064383153745,0.6000000000000001,1.0,1.0,0.6000000000000001
2025-01-17,Friday,Master Canteen,Cloudy,,80,79,,0,0.0,Airport Road,Kalpana Square,20.355187021368273,85.83563961680093,20.37662693013912,85.872848063955,0.6181818181818182,1.0,1.05,0.649090909090909
2025-01-22,Wednesday,Airport Road,Humid,,50,47,,0,0.0,Airport Road,Kalpana Square,20.249476525254437,85.87747007561062,20.37609256969281,85.79752337170916,0.036363636363636376,1.0,1.05,0.0381818181818182
2025-09-06,Saturday,Master Canteen,Cloudy,,111,100,Accident,23,18.4,Rasulgarh,Rasulgarh,20.344093810335934,85.84137527327904,20.327200725406882,85.78863435541385,1.0,1.23,1.05,1.2915
2025-03-06,Thursday,Jaydev Vihar,Humid,,70,65,,0,0.0,Master Canteen,Rasulgarh,20.285633053080517,85.85862377322988,20.28077431648726,85.80553968631598,0.36363636363636354,1.0,1.05,0.3818181818181817
2025-01-19,Sunday,Khandagiri,Sunny,,82,86,Construction Work,10,8.0,Rasulgarh,Kalpana Square,20.2807312048731,85.83374135738151,20.238498538661123,85.87980638583922,0.7454545454545454,1.1,1.0,0.82
2025-02-02,Sunday,Master Canteen,Sunny,,88,93,,0,0.0,Rasulgarh,Rasulgarh,20.27113284193267,85.83343840804157,20.359481824566437,85.77528324896599,0.8727272727272728,1.0,1.0,0.8727272727272728
2025-08-07,Thursday,Kalpana Square,Cloudy,,65,60,,0,0.0,Rasulgarh,Khandagiri,20.238353992855693,85.8524074061863,20.30128297511799,85.77515892173106,0.2727272727272727,1.0,1.05,0.2863636363636364
2025-04-13,Sunday,Jaydev Vihar,Foggy,,109,100,Sports Event,11,8.8,Airport Road,Airport Road,20.368827414300547,85.86734169062882,20.315008711695505,85.77105720142741,1.0,1.11,1.1,1.2210000000000003
2025-09-08,Monday,Jaydev Vihar,Cloudy,,70,65,,0,0.0,Airport Road,Airport Road,20.24206775158945,85.81197513029502,20.296692724271793,85.79051559035926,0.36363636363636354,1.0,1.05,0.3818181818181817
2025-07-18,Friday,Master Canteen,Rainy,,91,94,,0,0.0,Airport Road,Airport Road,20.344761784375606,85.79692044173841,20.28573197525481,85.79809088034105,0.8909090909090909,1.0,1.2,1.069090909090909
2025-08-07,Thursday,Jaydev Vihar,Foggy,,76,74,,0,0.0,Kalpana Square,Khandagiri,20.245341241680276,85.85718932644895,20.367869782351256,85.85435859886107,0.5272727272727273,1.0,1.1,0.5800000000000001
2025-04-13,Sunday,Kalpana Square,Sunny,,75,71,,0,0.0,Master Canteen,Master Canteen,20.361225137341858,85.81369445660908,20.248551847474772,85.87447061108615,0.47272727272727266,1.0,1.0,0.47272727272727266
2025-08-14,Thursday,Airport Road,Cloudy,,66,70,Political Rally,13,10.4,Kalpana Square,Kalpana Square,20.336095046517542,85.78412077840473,20.25619782266761,85.85120669225977,0.4545454545454546,1.13,1.05,0.5393181818181819
2025-07-21,Monday,Kalpana Square,Humid,Rath Yatra,89,92,,0,0.0,Kalpana Square,Airport Road,20.317645452063545,85.86126287164281,20.300847632554685,85.86101716107176,0.8545454545454545,1.0,1.05,0.8972727272727272
2025-05-02,Friday,Rasulgarh,Humid,,95,96,Sports Event,11,8.8,Kalpana Square,Airport Road,20.36468393288212,85.86038946560875,20.309228192039964,85.86371824727621,0.9272727272727272,1.11,1.05,1.0807363636363638
2025-01-17,Friday,Master Canteen,Sunny,,95,97,Bad Roads,10,8.0,Khandagiri,Rasulgarh,20.253857566149893,85.83264926927708,20.238194118412718,85.83557860866472,0.9454545454545453,1.1,1.0,1.04
2025-08-25,Monday,Master Canteen,Cloudy,Independence Day,96,99,,0,0.0,Jaydev Vihar,Jaydev Vihar,20.2791805851614,85.79973346139954,20.279389993719484,85.77629516979547,0.9818181818181817,1.0,1.05,1.0309090909090908
2025-04-09,Wednesday,Khandagiri,Rainy,,77,77,,0,0.0,Rasulgarh,Master Canteen,20.343255287821304,85.8651069320524,20.288005688600123,85.87582783770878,0.5818181818181818,1.0,1.2,0.6981818181818181
2025-07-22,Tuesday,Airport Road,Cloudy,Rath Yatra,88,89,VIP Convoy,21,16.8,Khandagiri,Rasulgarh,20.310357303365205,85.87944793875543,20.278270225001307,85.80033327603294,0.8,1.21,1.05,1.0164
2025-07-26,Saturday,Jaydev Vihar,Sunny,Rath Yatra,101,100,,0,0.0,Jaydev Vihar,Master Canteen,20.379310930196144,85.86351608574427,20.3307236188721,85.77147075876971,1.0,1.0,1.0,1.0
2025-02-15,Saturday,Rasulgarh,Cloudy,,89,87,,0,0.0,Airport Road,Master Canteen,20.3053389370062,85.7881822702606,20.258424326836654,85.86522508355705,0.7636363636363637,1.0,1.05,0.8018181818181819
2025-04-21,Monday,Master Canteen,Sunny,,91,88,Political Rally,10,8.0,Kalpana Square,Rasulgarh,20.27748071580372,85.80070585328032,20.37853292694957,85.77902558557454,0.7818181818181817,1.1,1.0,0.86
2025-03-16,Sunday,Master Canteen,Sunny,,95,97,,0,0.0,Master Canteen,Khandagiri,20.2734415522189,85.81745351499214,20.241049289572654,85.78664337246477,0.9454545454545453,1.0,1.0,0.9454545454545453
2025-04-01,Tuesday,Rasulgarh,Foggy,,83,88,,0,0.0,Khandagiri,Jaydev Vihar,20.24335523471472,85.84140204354402,20.316950637795575,85.81426062029406,0.7818181818181817,1.0,1.1,0.86
2025-02-23,Sunday,Airport Road,Rainy,,76,78,,0,0.0,Kalpana Square,Kalpana Square,20.27639389024682,85.78667285292677,20.302140537516582,85.78327378737559,0.6000000000000001,1.0,1.2,0.7200000000000001
2025-09-03,Wednesday,Khandagiri,Foggy,,66,65,,0,0.0,Airport Road,Kalpana Square,20.28147300636913,85.79561194810256,20.35869353609407,85.82592217629531,0.36363636363636354,1.0,1.1,0.3999999999999999
2025-06-23,Monday,Khandagiri,Rainy,,89,92,Accident,28,22.4,Khandagiri,Rasulgarh,20.349282246723515,85.79655225281925,20.35808888672286,85.84698753052119,0.8545454545454545,1.28,1.2,1.312581818181818
2025-09-06,Saturday,Kalpana Square,Rainy,,105,100,Political Rally,16,12.8,Kalpana Square,Khandagiri,20.327683673885474,85.77877200386347,20.2965540863113,85.82791391999592,1.0,1.16,1.2,1.392
2025-01-14,Tuesday,Khandagiri,Rainy,,80,85,,0,0.0,Master Canteen,Kalpana Square,20.369578373572853,85.8372449225584,20.273841495429405,85.83446421459404,0.7272727272727273,1.0,1.2,0.8727272727272727
2025-08-15,Friday,Jaydev Vihar,Humid,,70,66,,0,0.0,Master Canteen,Airport Road,20.315066518618032,85.80838566715094,20.285399258874953,85.84092091264017,0.38181818181818183,1.0,1.05,0.40090909090909094
2025-07-10,Thursday,Khandagiri,Humid,,60,58,,0,0.0,Khandagiri,Airport Road,20.316481827153428,85.83203363620414,20.369064082666092,85.86183050602082,0.23636363636363633,1.0,1.05,0.24818181818181817
2025-08-04,Monday,Khandagiri,Cloudy,,60,65,,0,0.0,Master Canteen,Kalpana Square,20.36510108916525,85.87423160416266,20.252989085036134,85.79249716006922,0.36363636363636354,1.0,1.05,0.3818181818181817
2025-08-27,Wednesday,Master Canteen,Cloudy,,92,91,Accident,26,20.8,Airport Road,Rasulgarh,20.37845637212006,85.7957145897038,20.2470385051482,85.7945371207421,0.8363636363636364,1.26,1.05,1.106509090909091
2025-03-19,Wednesday,Kalpana Square,Sunny,Holi,83,82,,0,0.0,Airport Road,Airport Road,20.340757391519624,85.80497721827606,20.373385622850638,85.87683817073768,0.6727272727272726,1.0,1.0,0.6727272727272726
2025-01-28,Tuesday,Rasulgarh,Sunny,,75,76,,0,0.0,Master Canteen,Khandagiri,20.29028446730691,85.80007537224124,20.274710915780012,85.84516495697869,0.5636363636363637,1.0,1.0,0.5636363636363637
2025-02-13,Thursday,Airport Road,Foggy,,74,69,Sports Event,15,12.0,Rasulgarh,Kalpana Square,20.319938749582356,85.84775592020412,20.30072248191442,85.79054838250494,0.4363636363636363,1.15,1.1,0.5519999999999999
2025-08-27,Wednesday,Rasulgarh,Sunny,,75,78,,0,0.0,Kalpana Square,Airport Road,20.294919612486613,85.77968587816233,20.336452167955848,85.83449546352621,0.6000000000000001,1.0,1.0,0.6000000000000001
2025-08-16,Saturday,Jaydev Vihar,Humid,,79,79,,0,0.0,Jaydev Vihar,Khandagiri,20.323606549230337,85.78147141695344,20.316025390763514,85.8709196806751,0.6181818181818182,1.0,1.05,0.649090909090909
2025-07-18,Friday,Rasulgarh,Cloudy,,75,80,,0,0.0,Khandagiri,Rasulgarh,20.24251037706818,85.79293531037634,20.23754592865709,85.84850564235035,0.6363636363636365,1.0,1.05,0.6681818181818183
2025-06-12,Thursday,Master Canteen,Foggy,,101,100,Sports Event,12,9.6,Master Canteen,Jaydev Vihar,20.326930087421026,85.7856369275021,20.249773370578087,85.83317600437218,1.0,1.12,1.1,1.2320000000000002
2025-04-18,Friday,Airport Road,Foggy,,60,56,,0,0.0,Master Canteen,Khandagiri,20.349450498115832,85.83521520122527,20.35773925108768,85.87082716343072,0.19999999999999996,1.0,1.1,0.21999999999999997
2025-03-02,Sunday,Jaydev Vihar,Rainy,,90,90,,0,0.0,Jaydev Vihar,Airport Road,20.272298945636614,85.87848081031385,20.30080034149134,85.84483829659996,0.8181818181818181,1.0,1.2,0.9818181818181817
2025-07-28,Monday,Airport Road,Cloudy,,50,50,,0,0.0,Rasulgarh,Kalpana Square,20.243509845995614,85.79297563590062,20.32914460684798,85.86056924065788,0.09090909090909094,1.0,1.05,0.09545454545454549
2025-05-14,Wednesday,Master Canteen,Cloudy,,95,98,Political Rally,20,16.0,Airport Road,Master Canteen,20.3768425692588,85.85808707024461,20.36764712541794,85.83888191429062,0.9636363636363636,1.2,1.05,1.214181818181818
2025-09-07,Sunday,Kalpana Square,Rainy,,115,100,Construction Work,6,4.8,Jaydev Vihar,Airport Road,20.26419856053271,85.80041324807023,20.364285950227053,85.82759600210849,1.0,1.06,1.2,1.272
2025-05-05,Monday,Rasulgarh,Cloudy,,92,95,Construction Work,9,7.2,Khandagiri,Master Canteen,20.273106667308735,85.77575140260421,20.299200159980863,85.85291267679418,0.9090909090909092,1.09,1.05,1.0404545454545457
2025-04-26,Saturday,Master Canteen,Cloudy,,88,93,,0,0.0,Khandagiri,Jaydev Vihar,20.36582189777494,85.86382032038058,20.354197586809587,85.87640582689049,0.8727272727272728,1.0,1.05,0.9163636363636365
2025-03-27,Thursday,Khandagiri,Humid,Holi,80,83,,0,0.0,Airport Road,Rasulgarh,20.241588422037612,85.87178834165292,20.353219059373725,85.81532291453786,0.6909090909090909,1.0,1.05,0.7254545454545455
2025-09-06,Saturday,Master Canteen,Cloudy,,85,84,,0,0.0,Airport Road,Airport Road,20.28933416649122,85.81862947933364,20.262053377584838,85.78878516352518,0.709090909090909,1.0,1.05,0.7445454545454545
2025-04-18,Friday,Jaydev Vihar,Sunny,,70,68,,0,0.0,Kalpana Square,Kalpana Square,20.239832531734997,85.83769943117522,20.287703621855343,85.82211503000659,0.4181818181818182,1.0,1.0,0.4181818181818182
2025-07-01,Tuesday,Master Canteen,Sunny,,98,93,Sports Event,12,9.6,Rasulgarh,Khandagiri,20.23682265271932,85.80883307274298,20.314596052574363,85.85743779902747,0.8727272727272728,1.12,1.0,0.9774545454545456
2025-04-14,Monday,Khandagiri,Sunny,,60,62,,0,0.0,Rasulgarh,Master Canteen,20.32720392228214,85.8521373984311,20.37315538166203,85.85966777871396,0.3090909090909091,1.0,1.0,0.3090909090909091
2025-04-09,Wednesday,Kalpana Square,Sunny,,65,64,,0,0.0,Rasulgarh,Rasulgarh,20.26755006265266,85.8260253392871,20.282757760484827,85.83376930964553,0.34545454545454546,1.0,1.0,0.34545454545454546
2025-05-25,Sunday,Rasulgarh,Cloudy,,88,84,,0,0.0,Kalpana Square,Airport Road,20.260669858242476,85.81634078649117,20.29200316509442,85.78367927586203,0.709090909090909,1.0,1.05,0.7445454545454545
2025-03-30,Sunday,Khandagiri,Cloudy,,77,78,Bad Roads,8,6.4,Kalpana Square,Airport Road,20.360609954716374,85.81597751708829,20.28791753162749,85.81125329899342,0.6000000000000001,1.08,1.05,0.6804000000000001
2025-02-22,Saturday,Khandagiri,Rainy,,99,94,Accident,22,17.6,Kalpana Square,Kalpana Square,20.378484362020814,85.7794282733207,20.248128095310662,85.85597355036795,0.8909090909090909,1.22,1.2,1.304290909090909
2025-05-10,Saturday,Rasulgarh,Sunny,,86,91,,0,0.0,Master Canteen,Rasulgarh,20.25962648237002,85.82596374969116,20.33800591370613,85.78237269014353,0.8363636363636364,1.0,1.0,0.8363636363636364
2025-03-16,Sunday,Jaydev Vihar,Sunny,Holi,99,100,,0,0.0,Khandagiri,Jaydev Vihar,20.315111116851355,85.77964434913518,20.367427861980122,85.84264677875633,1.0,1.0,1.0,1.0
2025-03-02,Sunday,Master Canteen,Humid,,93,93,,0,0.0,Rasulgarh,Rasulgarh,20.33138472158004,85.84280710742136,20.309399383673515,85.79873837560821,0.8727272727272728,1.0,1.05,0.9163636363636365
2025-08-10,Sunday,Master Canteen,Sunny,Independence Day,130,100,Sports Event,15,12.0,Kalpana Square,Kalpana Square,20.275901425841425,85.87126495712778,20.246389535938768,85.86685947015619,1.0,1.15,1.0,1.15
2025-09-04,Thursday,Khandagiri,Humid,,71,72,Political Rally,20,16.0,Airport Road,Master Canteen,20.284056105133857,85.81715909064384,20.379020580906662,85.78604342083943,0.49090909090909096,1.2,1.05,0.6185454545454546
2025-04-25,Friday,Master Canteen,Cloudy,,80,79,,0,0.0,Rasulgarh,Kalpana Square,20.246721034497735,85.8226411962551,20.295898647512026,85.8323878573669,0.6181818181818182,1.0,1.05,0.649090909090909
2025-03-28,Friday,Airport Road,Foggy,,57,59,,0,0.0,Khandagiri,Rasulgarh,20.245345890551736,85.83837038239862,20.37200259097003,85.86096544625948,0.25454545454545463,1.0,1.1,0.28000000000000014
2025-07-26,Saturday,Master Canteen,Foggy,,93,89,,0,0.0,Khandagiri,Kalpana Square,20.37101468914373,85.80182806557595,20.32651131978901,85.85183725712385,0.8,1.0,1.1,0.8800000000000001
2025-02-10,Monday,Rasulgarh,Foggy,,94,94,Sports Event,15,12.0,Khandagiri,Rasulgarh,20.3596837188494,85.7735369795454,20.282590505697577,85.84641731772408,0.8909090909090909,1.15,1.1,1.127
2025-09-03,Wednesday,Jaydev Vihar,Sunny,,70,72,,0,0.0,Master Canteen,Jaydev Vihar,20.275276267928636,85.85491212019888,20.351482934377866,85.79194611505265,0.49090909090909096,1.0,1.0,0.49090909090909096
2025-02-01,Saturday,Kalpana Square,Cloudy,,73,77,,0,0.0,Jaydev Vihar,Master Canteen,20.25932887919126,85.77358084146492,20.341416249177804,85.85604488781803,0.5818181818181818,1.0,1.05,0.610909090909091
2025-03-12,Wednesday,Airport Road,Cloudy,Holi,78,73,Political Rally,20,16.0,Airport Road,Khandagiri,20.287328615805965,85.81079266256074,20.35475092468056,85.87323160233419,0.509090909090909,1.2,1.05,0.6414545454545454
2025-04-22,Tuesday,Khandagiri,Foggy,,70,71,,0,0.0,Rasulgarh,Jaydev Vihar,20.333022840679767,85.77304792998456,20.252485580337698,85.81324257707996,0.47272727272727266,1.0,1.1,0.52
2025-04-21,Monday,Khandagiri,Humid,,60,62,,0,0.0,Jaydev Vihar,Master Canteen,20.270606450158212,85.79448867650464,20.308126382440605,85.83548695046531,0.3090909090909091,1.0,1.05,0.3245454545454545
2025-01-19,Sunday,Kalpana Square,Sunny,,71,68,,0,0.0,Kalpana Square,Kalpana Square,20.377486520236364,85.77562418577698,20.317789980176464,85.80365437632601,0.4181818181818182,1.0,1.0,0.4181818181818182
2025-03-19,Wednesday,Airport Road,Sunny,,50,49,,0,0.0,Kalpana Square,Jaydev Vihar,20.329924869829707,85.8464554064113,20.282087154397328,85.82131652874692,0.07272727272727275,1.0,1.0,0.07272727272727275
2025-02-15,Saturday,Master Canteen,Cloudy,,102,100,Construction Work,9,7.2,Jaydev Vihar,Rasulgarh,20.3680358614901,85.82274473359361,20.31236468020756,85.83907004522406,1.0,1.09,1.05,1.1445
2025-06-21,Saturday,Kalpana Square,Rainy,,101,100,VIP Convoy,25,20.0,Airport Road,Khandagiri,20.312808332988553,85.787593282239,20.285839403250822,85.83064873188049,1.0,1.25,1.2,1.5
2025-03-07,Friday,Jaydev Vihar,Rainy,,92,89,Construction Work,7,5.6,Jaydev Vihar,Rasulgarh,20.230209624773305,85.86966913745704,20.26727640444519,85.82005707028983,0.8,1.07,1.2,1.0272000000000001
2025-02-04,Tuesday,Khandagiri,Cloudy,,60,63,,0,0.0,Rasulgarh,Rasulgarh,20.3630745585737,85.78816238649523,20.344121555025733,85.82971909597917,0.3272727272727274,1.0,1.05,0.34363636363636374
2025-01-08,Wednesday,Rasulgarh,Rainy,,94,91,,0,0.0,Khandagiri,Kalpana Square,20.31884812025146,85.7799291682669,20.308195872354716,85.81756325605187,0.8363636363636364,1.0,1.2,1.0036363636363637
2025-04-16,Wednesday,Kalpana Square,Rainy,,92,90,Accident,30,24.0,Khandagiri,Khandagiri,20.258042914158345,85.81985700855225,20.29367072445339,85.87046987845561,0.8181818181818181,1.3,1.2,1.2763636363636361
2025-03-26,Wednesday,Khandagiri,Cloudy,,60,62,,0,0.0,Kalpana Square,Rasulgarh,20.29840190133005,85.79319657329121,20.323338390652182,85.82720945515284,0.3090909090909091,1.0,1.05,0.3245454545454545
2025-07-05,Saturday,Kalpana Square,Cloudy,,93,98,Sports Event,11,8.8,Khandagiri,Khandagiri,20.234773338724537,85.8435338389966,20.37515172110352,85.80975622214176,0.9636363636363636,1.11,1.05,1.123118181818182
2025-06-22,Sunday,Khandagiri,Cloudy,,66,69,,0,0.0,Khandagiri,Master Canteen,20.378609033214754,85.84778459232707,20.358686094289006,85.83689252718563,0.4363636363636363,1.0,1.05,0.45818181818181813
2025-07-23,Wednesday,Kalpana Square,Foggy,,83,86,Bad Roads,6,4.8,Rasulgarh,Khandagiri,20.271377002924964,85.78576410622954,20.256052465851482,85.84388998831717,0.7454545454545454,1.06,1.1,0.8692
2025-06-04,Wednesday,Master Canteen,Humid,,80,78,,0,0.0,Jaydev Vihar,Kalpana Square,20.254640946413158,85.79376817596952,20.241375095233582,85.83723213799856,0.6000000000000001,1.0,1.05,0.6300000000000001
2025-08-10,Sunday,Kalpana Square,Cloudy,,73,70,,0,0.0,Kalpana Square,Master Canteen,20.340124825420848,85.87374290904376,20.259996604555106,85.80621317446173,0.4545454545454546,1.0,1.05,0.47727272727272735
2025-04-04,Friday,Khandagiri,Cloudy,,73,75,Political Rally,16,12.8,Airport Road,Kalpana Square,20.340459351886132,85.85159802144248,20.277860989729813,85.78585292042816,0.5454545454545454,1.16,1.05,0.6643636363636363
2025-07-01,Tuesday,Rasulgarh,Sunny,,75,74,,0,0.0,Khandagiri,Master Canteen,20.324089425772957,85.83562311589547,20.295422769926553,85.85809527231645,0.5272727272727273,1.0,1.0,0.5272727272727273
2025-05-12,Monday,Airport Road,Humid,,50,49,,0,0.0,Rasulgarh,Jaydev Vihar,20.325664138538666,85.810531645063,20.261578698212002,85.83228221108286,0.07272727272727275,1.0,1.05,0.0763636363636364
2025-07-07,Monday,Jaydev Vihar,Foggy,,91,96,Bad Roads,9,7.2,Jaydev Vihar,Master Canteen,20.358543633039673,85.83775573607795,20.308772072271736,85.83522025070711,0.9272727272727272,1.09,1.1,1.1118000000000001
2025-06-01,Sunday,Kalpana Square,Rainy,,100,95,Accident,28,22.4,Rasulgarh,Rasulgarh,20.346772909110687,85.86780511307735,20.25511527918607,85.78217549289863,0.9090909090909092,1.28,1.2,1.3963636363636365
2025-02-01,Saturday,Khandagiri,Sunny,,68,66,,0,0.0,Airport Road,Jaydev Vihar,20.360695876641287,85.84017247474613,20.281366308659376,85.8140416045415,0.38181818181818183,1.0,1.0,0.38181818181818183
2025-05-17,Saturday,Kalpana Square,Sunny,,91,89,VIP Convoy,22,17.6,Khandagiri,Kalpana Square,20.279829651970555,85.81299990597049,20.288549556800696,85.8258852259941,0.8,1.22,1.0,0.976
2025-08-01,Friday,Khandagiri,Sunny,,77,72,VIP Convoy,16,12.8,Jaydev Vihar,Jaydev Vihar,20.255274112549124,85.8672477185774,20.25429145456338,85.82961188697814,0.49090909090909096,1.16,1.0,0.5694545454545454
2025-03-20,Thursday,Khandagiri,Cloudy,Holi,79,84,,0,0.0,Khandagiri,Jaydev Vihar,20.28060609813527,85.81832993458572,20.37499064221576,85.79771529097552,0.709090909090909,1.0,1.05,0.7445454545454545
2025-05-21,Wednesday,Jaydev Vihar,Sunny,,70,71,,0,0.0,Airport Road,Rasulgarh,20.31509876963205,85.77459170030696,20.2393864469718,85.8006309929128,0.47272727272727266,1.0,1.0,0.47272727272727266
2025-05-20,Tuesday,Kalpana Square,Rainy,,94,99,Accident,28,22.4,Khandagiri,Airport Road,20.274691988837898,85.8753470933244,20.323987420253488,85.85517827138,0.9818181818181817,1.28,1.2,1.5080727272727272
2025-02-05,Wednesday,Kalpana Square,Humid,,65,68,,0,0.0,Jaydev Vihar,Rasulgarh,20.334526833863308,85.8440954726814,20.32649433645075,85.83591991665638,0.4181818181818182,1.0,1.05,0.43909090909090914
2025-06-03,Tuesday,Airport Road,Cloudy,,62,67,Accident,25,20.0,Kalpana Square,Airport Road,20.37913571291529,85.85487655723041,20.32798694313239,85.82171630042888,0.3999999999999999,1.25,1.05,0.5249999999999999
